# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ANC_02924	GENE_ANC_02924	TRANSCRIPT_ANC_02924	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_02927	GENE_ANC_02927	TRANSCRIPT_ANC_02927	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02928	GENE_ANC_02928	TRANSCRIPT_ANC_02928	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02929	GENE_ANC_02929	TRANSCRIPT_ANC_02929	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02930	GENE_ANC_02930	TRANSCRIPT_ANC_02930	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02931	GENE_ANC_02931	TRANSCRIPT_ANC_02931	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_02932	GENE_ANC_02932	TRANSCRIPT_ANC_02932	protein_coding	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0
ANC_02933	GENE_ANC_02933	TRANSCRIPT_ANC_02933	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02934	GENE_ANC_02934	TRANSCRIPT_ANC_02934	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02935	GENE_ANC_02935	TRANSCRIPT_ANC_02935	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_02936	GENE_ANC_02936	TRANSCRIPT_ANC_02936	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02937	GENE_ANC_02937	TRANSCRIPT_ANC_02937	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02938	GENE_ANC_02938	TRANSCRIPT_ANC_02938	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_02942	GENE_ANC_02942	TRANSCRIPT_ANC_02942	protein_coding	0	0	0	16	0	0	0	16	0	0	0	0	0	0	0	0	0
ANC_02943	GENE_ANC_02943	TRANSCRIPT_ANC_02943	protein_coding	0	0	16	0	16	0	0	0	0	0	0	0	0	0	0	0	0
ANC_02944	GENE_ANC_02944	TRANSCRIPT_ANC_02944	protein_coding	0	0	0	16	0	0	0	16	0	0	0	0	0	0	0	0	0
ANC_02945	null.25	ANC_02945	protein_coding	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	16
ANC_02946	GENE_ANC_02946	TRANSCRIPT_ANC_02946	protein_coding	0	0	0	16	0	0	0	16	0	0	0	0	0	0	0	0	0
ANC_02947	null.26	ANC_02947	protein_coding	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	16
ANC_02948	GENE_ANC_02948	TRANSCRIPT_ANC_02948	protein_coding	1	0	1	2	0	0	0	2	1	1	0	0	0	0	0	0	0
ANC_02949	GENE_ANC_02949	TRANSCRIPT_ANC_02949	protein_coding	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	2
ANC_02950	GENE_ANC_02950	TRANSCRIPT_ANC_02950	protein_coding	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	2
ANC_02951	GENE_ANC_02951	TRANSCRIPT_ANC_02951	protein_coding	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	2
ANC_02952	GENE_ANC_02952	TRANSCRIPT_ANC_02952	protein_coding	0	0	2	2	0	0	0	2	0	2	0	0	0	0	0	0	0
ANC_02953	GENE_ANC_02953	TRANSCRIPT_ANC_02953	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0
ANC_02954	GENE_ANC_02954	TRANSCRIPT_ANC_02954	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
ANC_02955	GENE_ANC_02955	TRANSCRIPT_ANC_02955	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_02956	GENE_ANC_02956	TRANSCRIPT_ANC_02956	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_02987	GENE_ANC_02987	TRANSCRIPT_ANC_02987	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_02988	GENE_ANC_02988	TRANSCRIPT_ANC_02988	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1
ANC_02989	GENE_ANC_02989	TRANSCRIPT_ANC_02989	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	2
ANC_02990	GENE_ANC_02990	TRANSCRIPT_ANC_02990	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	2
ANC_02991	GENE_ANC_02991	TRANSCRIPT_ANC_02991	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	2
ANC_02992	GENE_ANC_02992	TRANSCRIPT_ANC_02992	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	2
ANC_02993	GENE_ANC_02993	TRANSCRIPT_ANC_02993	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1
ANC_02994	GENE_ANC_02994	TRANSCRIPT_ANC_02994	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1
ANC_02995	GENE_ANC_02995	TRANSCRIPT_ANC_02995	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1
ANC_02996	GENE_ANC_02996	TRANSCRIPT_ANC_02996	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1
ANC_02997	GENE_ANC_02997	TRANSCRIPT_ANC_02997	protein_coding	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0
ANC_02998	GENE_ANC_02998	TRANSCRIPT_ANC_02998	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_03061	GENE_ANC_03061	TRANSCRIPT_ANC_03061	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_03062	GENE_ANC_03062	TRANSCRIPT_ANC_03062	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_03063	GENE_ANC_03063	TRANSCRIPT_ANC_03063	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_03064	GENE_ANC_03064	TRANSCRIPT_ANC_03064	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_03065	GENE_ANC_03065	TRANSCRIPT_ANC_03065	protein_coding	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0
ANC_03066	GENE_ANC_03066	TRANSCRIPT_ANC_03066	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_03067	GENE_ANC_03067	TRANSCRIPT_ANC_03067	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_03068	GENE_ANC_03068	TRANSCRIPT_ANC_03068	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_03069	GENE_ANC_03069	TRANSCRIPT_ANC_03069	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_03070	GENE_ANC_03070	TRANSCRIPT_ANC_03070	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_03071	GENE_ANC_03071	TRANSCRIPT_ANC_03071	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03072	GENE_ANC_03072	TRANSCRIPT_ANC_03072	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_03073	GENE_ANC_03073	TRANSCRIPT_ANC_03073	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_03074	GENE_ANC_03074	TRANSCRIPT_ANC_03074	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ANC_03075	GENE_ANC_03075	TRANSCRIPT_ANC_03075	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_03076	GENE_ANC_03076	TRANSCRIPT_ANC_03076	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03077	GENE_ANC_03077	TRANSCRIPT_ANC_03077	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_03078	GENE_ANC_03078	TRANSCRIPT_ANC_03078	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03083	GENE_ANC_03083	TRANSCRIPT_ANC_03083	protein_coding	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ANC_03084	GENE_ANC_03084	TRANSCRIPT_ANC_03084	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_03085	GENE_ANC_03085	TRANSCRIPT_ANC_03085	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_03086	GENE_ANC_03086	TRANSCRIPT_ANC_03086	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_03087	GENE_ANC_03087	TRANSCRIPT_ANC_03087	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_03088	GENE_ANC_03088	TRANSCRIPT_ANC_03088	protein_coding	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	2
ANC_03089	GENE_ANC_03089	TRANSCRIPT_ANC_03089	protein_coding	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	2
ANC_03090	GENE_ANC_03090	TRANSCRIPT_ANC_03090	protein_coding	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	2
ANC_03091	GENE_ANC_03091	TRANSCRIPT_ANC_03091	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_03092	GENE_ANC_03092	TRANSCRIPT_ANC_03092	protein_coding	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ANC_03093	GENE_ANC_03093	TRANSCRIPT_ANC_03093	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_03094	GENE_ANC_03094	TRANSCRIPT_ANC_03094	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_03095	GENE_ANC_03095	TRANSCRIPT_ANC_03095	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_03096	GENE_ANC_03096	TRANSCRIPT_ANC_03096	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_03097	GENE_ANC_03097	TRANSCRIPT_ANC_03097	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03098	GENE_ANC_03098	TRANSCRIPT_ANC_03098	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03099	GENE_ANC_03099	TRANSCRIPT_ANC_03099	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_03100	GENE_ANC_03100	TRANSCRIPT_ANC_03100	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_03101	GENE_ANC_03101	TRANSCRIPT_ANC_03101	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_03102	GENE_ANC_03102	TRANSCRIPT_ANC_03102	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_03103	GENE_ANC_03103	TRANSCRIPT_ANC_03103	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0
ANC_03104	GENE_ANC_03104	TRANSCRIPT_ANC_03104	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_03105	GENE_ANC_03105	TRANSCRIPT_ANC_03105	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
ANC_03106	GENE_ANC_03106	TRANSCRIPT_ANC_03106	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_03107	GENE_ANC_03107	TRANSCRIPT_ANC_03107	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_03108	GENE_ANC_03108	TRANSCRIPT_ANC_03108	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_03109	GENE_ANC_03109	TRANSCRIPT_ANC_03109	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_03110	GENE_ANC_03110	TRANSCRIPT_ANC_03110	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03147	GENE_ANC_03147	TRANSCRIPT_ANC_03147	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_03148	GENE_ANC_03148	TRANSCRIPT_ANC_03148	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_03149	GENE_ANC_03149	TRANSCRIPT_ANC_03149	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_03150	GENE_ANC_03150	TRANSCRIPT_ANC_03150	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_03151	GENE_ANC_03151	TRANSCRIPT_ANC_03151	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_03152	GENE_ANC_03152	TRANSCRIPT_ANC_03152	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03153	GENE_ANC_03153	TRANSCRIPT_ANC_03153	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03154	GENE_ANC_03154	TRANSCRIPT_ANC_03154	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03155	GENE_ANC_03155	TRANSCRIPT_ANC_03155	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ANC_03156	GENE_ANC_03156	TRANSCRIPT_ANC_03156	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_03157	GENE_ANC_03157	TRANSCRIPT_ANC_03157	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03158	GENE_ANC_03158	TRANSCRIPT_ANC_03158	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03159	GENE_ANC_03159	TRANSCRIPT_ANC_03159	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_03160	GENE_ANC_03160	TRANSCRIPT_ANC_03160	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03161	GENE_ANC_03161	TRANSCRIPT_ANC_03161	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03162	GENE_ANC_03162	TRANSCRIPT_ANC_03162	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03163	GENE_ANC_03163	TRANSCRIPT_ANC_03163	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03164	GENE_ANC_03164	TRANSCRIPT_ANC_03164	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03165	GENE_ANC_03165	TRANSCRIPT_ANC_03165	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03166	GENE_ANC_03166	TRANSCRIPT_ANC_03166	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03186	GENE_ANC_03186	TRANSCRIPT_ANC_03186	protein_coding	0	0	0	7	0	0	0	5	0	0	0	0	0	0	0	0	2
ANC_03187	GENE_ANC_03187	TRANSCRIPT_ANC_03187	protein_coding	0	0	0	7	0	0	0	5	0	0	0	0	0	0	0	0	2
ANC_03188	GENE_ANC_03188	TRANSCRIPT_ANC_03188	protein_coding	0	0	0	8	0	0	0	6	0	0	0	0	0	0	0	0	2
ANC_03189	GENE_ANC_03189	TRANSCRIPT_ANC_03189	protein_coding	0	0	0	8	0	0	0	6	0	0	0	0	0	0	0	0	2
ANC_03190	null.28	ANC_03190	protein_coding	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0
ANC_03191	null.29	ANC_03191	protein_coding	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0
ANC_03192	null.30	ANC_03192	protein_coding	0	0	0	6	0	0	0	1	0	0	5	0	0	0	0	0	0
ANC_03193	GENE_ANC_03193	TRANSCRIPT_ANC_03193	protein_coding	0	0	0	6	0	0	0	5	0	0	0	0	0	0	0	0	1
ANC_03194	GENE_ANC_03194	TRANSCRIPT_ANC_03194	protein_coding	0	0	1	5	0	0	0	0	0	1	0	0	0	0	0	0	5
ANC_03195	GENE_ANC_03195	TRANSCRIPT_ANC_03195	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6
ANC_03196	GENE_ANC_03196	TRANSCRIPT_ANC_03196	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6
ANC_03197	GENE_ANC_03197	TRANSCRIPT_ANC_03197	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6
ANC_03214	GENE_ANC_03214	TRANSCRIPT_ANC_03214	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_03215	GENE_ANC_03215	TRANSCRIPT_ANC_03215	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03216	GENE_ANC_03216	TRANSCRIPT_ANC_03216	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03217	GENE_ANC_03217	TRANSCRIPT_ANC_03217	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03218	GENE_ANC_03218	TRANSCRIPT_ANC_03218	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_03219	GENE_ANC_03219	TRANSCRIPT_ANC_03219	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ANC_03220	GENE_ANC_03220	TRANSCRIPT_ANC_03220	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03221	GENE_ANC_03221	TRANSCRIPT_ANC_03221	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_03222	GENE_ANC_03222	TRANSCRIPT_ANC_03222	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_03223	GENE_ANC_03223	TRANSCRIPT_ANC_03223	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
ANC_03224	GENE_ANC_03224	TRANSCRIPT_ANC_03224	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03225	GENE_ANC_03225	TRANSCRIPT_ANC_03225	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03226	GENE_ANC_03226	TRANSCRIPT_ANC_03226	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03227	GENE_ANC_03227	TRANSCRIPT_ANC_03227	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03228	GENE_ANC_03228	TRANSCRIPT_ANC_03228	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03229	GENE_ANC_03229	TRANSCRIPT_ANC_03229	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03230	GENE_ANC_03230	TRANSCRIPT_ANC_03230	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03243	GENE_ANC_03243	TRANSCRIPT_ANC_03243	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03244	GENE_ANC_03244	TRANSCRIPT_ANC_03244	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_03245	GENE_ANC_03245	TRANSCRIPT_ANC_03245	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_03246	GENE_ANC_03246	TRANSCRIPT_ANC_03246	protein_coding	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1
ANC_03247	GENE_ANC_03247	TRANSCRIPT_ANC_03247	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	2
ANC_03248	GENE_ANC_03248	TRANSCRIPT_ANC_03248	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	2
ANC_03249	GENE_ANC_03249	TRANSCRIPT_ANC_03249	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	2
ANC_03250	GENE_ANC_03250	TRANSCRIPT_ANC_03250	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0
ANC_03251	GENE_ANC_03251	TRANSCRIPT_ANC_03251	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_03252	GENE_ANC_03252	TRANSCRIPT_ANC_03252	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
ANC_03273	GENE_ANC_03273	TRANSCRIPT_ANC_03273	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03274	GENE_ANC_03274	TRANSCRIPT_ANC_03274	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03275	GENE_ANC_03275	TRANSCRIPT_ANC_03275	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03276	GENE_ANC_03276	TRANSCRIPT_ANC_03276	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03277	GENE_ANC_03277	TRANSCRIPT_ANC_03277	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03278	GENE_ANC_03278	TRANSCRIPT_ANC_03278	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03280	GENE_ANC_03280	TRANSCRIPT_ANC_03280	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
ANC_03281	GENE_ANC_03281	TRANSCRIPT_ANC_03281	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
ANC_03282	GENE_ANC_03282	TRANSCRIPT_ANC_03282	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
ANC_03283	GENE_ANC_03283	TRANSCRIPT_ANC_03283	protein_coding	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	1	0
ANC_03284	GENE_ANC_03284	TRANSCRIPT_ANC_03284	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1
ANC_03285	GENE_ANC_03285	TRANSCRIPT_ANC_03285	protein_coding	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0
ANC_03286	GENE_ANC_03286	TRANSCRIPT_ANC_03286	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
ANC_03287	GENE_ANC_03287	TRANSCRIPT_ANC_03287	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
ANC_03288	GENE_ANC_03288	TRANSCRIPT_ANC_03288	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0
ANC_03289	GENE_ANC_03289	TRANSCRIPT_ANC_03289	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03290	GENE_ANC_03290	TRANSCRIPT_ANC_03290	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_03291	GENE_ANC_03291	TRANSCRIPT_ANC_03291	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_03292	GENE_ANC_03292	TRANSCRIPT_ANC_03292	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03293	GENE_ANC_03293	TRANSCRIPT_ANC_03293	protein_coding	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	3
ANC_03294	GENE_ANC_03294	TRANSCRIPT_ANC_03294	protein_coding	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	3
ANC_03295	GENE_ANC_03295	TRANSCRIPT_ANC_03295	protein_coding	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	3
ANC_03296	GENE_ANC_03296	TRANSCRIPT_ANC_03296	protein_coding	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	1
ANC_03297	GENE_ANC_03297	TRANSCRIPT_ANC_03297	protein_coding	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	3
ANC_03298	GENE_ANC_03298	TRANSCRIPT_ANC_03298	protein_coding	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	1
ANC_03299	GENE_ANC_03299	TRANSCRIPT_ANC_03299	protein_coding	0	0	1	2	0	0	0	2	0	1	0	0	0	0	0	0	0
ANC_03317	GENE_ANC_03317	TRANSCRIPT_ANC_03317	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03318	GENE_ANC_03318	TRANSCRIPT_ANC_03318	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ANC_03319	GENE_ANC_03319	TRANSCRIPT_ANC_03319	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ANC_03320	GENE_ANC_03320	TRANSCRIPT_ANC_03320	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_03321	GENE_ANC_03321	TRANSCRIPT_ANC_03321	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_03322	GENE_ANC_03322	TRANSCRIPT_ANC_03322	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_03323	GENE_ANC_03323	TRANSCRIPT_ANC_03323	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_03324	GENE_ANC_03324	TRANSCRIPT_ANC_03324	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_03325	GENE_ANC_03325	TRANSCRIPT_ANC_03325	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_03333	GENE_ANC_03333	TRANSCRIPT_ANC_03333	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ANC_03334	GENE_ANC_03334	TRANSCRIPT_ANC_03334	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_03335	GENE_ANC_03335	TRANSCRIPT_ANC_03335	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
ANC_03336	GENE_ANC_03336	TRANSCRIPT_ANC_03336	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0
